id,cover,genres,name,platforms,summary,url,first_release_date,involved_companies
304996,"{'id': 388102, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8bgm.jpg'}","[{'id': 8, 'name': 'Platform'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}, {'id': 33, 'name': 'Arcade'}]",Blobbers Run!,"[{'id': 34, 'name': 'Android'}]",Blobbers Run! is a cute bubbly infinite runner for mobile android. Join adorable slimy characters as they set off on a journey to find their paradise - The Blob Kingdom.,https://www.igdb.com/games/blobbers-run,1717027200.0,"[{'id': 269400, 'company': {'id': 55110, 'name': 'Ravende Games'}}]"
48461,"{'id': 38208, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/p7czveciwriq2r252byy.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}]",Indra no Hikari,"[{'id': 99, 'name': 'Family Computer'}]","Around the year 2000, mankind departs a depleted earth and travels through space to the plant Ibaru some 8,500 light years away. There, people live peacefully under the protection of a god whose power source is the Light of Indora. However, a demon siphons the light away from the planet and the god begins to slumber. The surface of the planet transforms into a vast desert and monsters begin to appear. The player must quest to put an end to the demon and restore the Light of Indora to the god that protects the planet.",https://www.igdb.com/games/indra-no-hikari,564364800.0,"[{'id': 280088, 'company': {'id': 1281, 'name': 'Kemco'}}]"
221094,"{'id': 456227, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9s0z.jpg'}","[{'id': 4, 'name': 'Fighting'}, {'id': 25, 'name': ""Hack and slash/Beat 'em up""}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Reality Rash,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Reality Rash is a 3D beat 'em up inspired by classics such as Jackie Chan Stuntmaster, Streets of Rage, and TMNT... Action takes place in 4 different worlds each one with unique enemies! Play solo or in 2 player co-op, It’s a nostalgic and modern beat 'em up!",https://www.igdb.com/games/reality-rash,1750291200.0,"[{'id': 282761, 'company': {'id': 48804, 'name': 'Give your jumps'}}]"
332151,"{'id': 439506, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9f4i.jpg'}",,Kill Lola Bunny,,,https://www.igdb.com/games/kill-lola-bunny,,
288669,"{'id': 364883, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co7tjn.jpg'}","[{'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Bureau of Contacts,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Bureau of Contacts is a cooperative horror game for 1-4 players where you confront insidious ghosts and the paranormal controlled by advanced generative AI technologies.,https://www.igdb.com/games/bureau-of-contacts,1744416000.0,"[{'id': 315355, 'company': {'id': 23350, 'name': 'MIROWIN'}}]"
222731,"{'id': 264174, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5nu6.jpg'}","[{'id': 9, 'name': 'Puzzle'}]",In the Dog House,"[{'id': 82, 'name': 'Web browser'}]",,https://www.igdb.com/games/in-the-dog-house--1,1221696000.0,"[{'id': 191952, 'company': {'id': 15443, 'name': 'Nitrome'}}]"
113461,"{'id': 70512, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1ieo.jpg'}","[{'id': 4, 'name': 'Fighting'}, {'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}]",Forever Forest,"[{'id': 130, 'name': 'Nintendo Switch'}]","Forever Forest is a unique blend of exploration, survival, action and role-playing, set in a beautiful, organic environment. You slip into the role of a friendly forest creature, who is drawn into a great adventure after discovering a magical mask. You set forth on a journey to carry the last ray of light across stony deserts, treacherous swamps and poisonous lakes to illuminate a world covered in darkness. Use your wits and skill to sustain yourself on colorful fruits and critters, hunt and be hunted by powerful beasts and permanently evolve by absorbing the abilities of your enemies into your mask.",https://www.igdb.com/games/forever-forest,1547424000.0,"[{'id': 72420, 'company': {'id': 17140, 'name': 'Fictive Studio'}}, {'id': 72421, 'company': {'id': 17141, 'name': 'Mad about Pandas'}}]"
110919,"{'id': 246637, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5ab1.jpg'}","[{'id': 32, 'name': 'Indie'}]",A Game About,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","A Game About is a free, short, lo-fi point & click adventure that tasks the player with living with their daily routine. Through day to day choices, life changes in imperceptibles and unexpected ways.",https://www.igdb.com/games/a-game-about,1541462400.0,
341249,"{'id': 453046, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9pkm.jpg'}","[{'id': 32, 'name': 'Indie'}]",Money Theft,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Terlander gangster live in dystopian world which is full of zombies and enemy soldiers. Only way to survive is kill enemies and find money bags,https://www.igdb.com/games/money-theft,1740700800.0,
221904,"{'id': 258557, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5ji5.jpg'}","[{'id': 5, 'name': 'Shooter'}]",Black Ops,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","You are a black ops male agent, sent to eliminate DR. Gallagher, former member of the Black mesa science team, who is hiding in the Dead end night club. You aren't able to find him, but in the warehouse, you hear a .357 Magnum being fired. It was DR. Gallagher, that commited suicide. You pick up the bomb (As seen in the case in Opposing Force, with 2 Black ops activating the bomb), Let yourself captured by the grunts, in the jail, go to a dirty rotten cell. you make your way out, get to Black mesa. When you set the bomb, you are shot by Adrian Shepard, but NOT killed. You see the G-man re-arming the bomb, you wake up, but you must get out of there.",https://www.igdb.com/games/black-ops,1129161600.0,
110144,"{'id': 141723, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co31cr.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 32, 'name': 'Indie'}]",Blast the Past,"[{'id': 163, 'name': 'SteamVR'}]","Operate a wrecking crane in VR to destroy the last remaining old building in a city of new skyscrapers, push buttons, turn wheels and make sure the ball hits its target!",https://www.igdb.com/games/blast-the-past,1538524800.0,"[{'id': 136557, 'company': {'id': 34393, 'name': 'The Work Club'}}]"
219122,,"[{'id': 9, 'name': 'Puzzle'}]",The Road Less Taken,"[{'id': 82, 'name': 'Web browser'}]","A self-competitive game in which, as the player moves up the grid on each level, their chosen path is used to block them in later rounds.",https://www.igdb.com/games/the-road-less-taken,1199059200.0,"[{'id': 189405, 'company': {'id': 24804, 'name': 'RRRRThats5Rs'}}]"
330411,"{'id': 436784, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9d0w.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}]",Tails of Iron & Tails of Iron 2: Standard Bundle,"[{'id': 169, 'name': 'Xbox Series X|S'}, {'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}, {'id': 49, 'name': 'Xbox One'}, {'id': 130, 'name': 'Nintendo Switch'}]",The Rats exact revenge against the Frogs & Dark Wings with this ‘Tails’ bundle.,https://www.igdb.com/games/tails-of-iron-and-tails-of-iron-2-standard-bundle,1738022400.0,
309016,"{'id': 398091, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8j63.jpg'}",,Enlisted: Direct Fire Bundle,"[{'id': 169, 'name': 'Xbox Series X|S'}, {'id': 49, 'name': 'Xbox One'}]","This Bundle includes:

- A premium Pz.Sfl. Ic tank
- A premium squad consisting of 3 tankers of level 4
- A premium M8 A1 GMC tank
- A premium squad consisting of 4 tankers of level 4
- 400 Gold",https://www.igdb.com/games/enlisted-direct-fire-bundle,1721088000.0,
328690,"{'id': 454861, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9qz1.jpg'}","[{'id': 9, 'name': 'Puzzle'}]",Freeze-It,"[{'id': 82, 'name': 'Web browser'}]",,https://www.igdb.com/games/freeze-it,1104451200.0,"[{'id': 304215, 'company': {'id': 70, 'name': 'Nintendo'}}]"
216842,"{'id': 403980, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8npo.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 32, 'name': 'Indie'}]",Wedgie Simulator,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}]","1, 2, 3. ATOMIC. WEDGIE. ACTION! Give people wedgies in several different angles and poses. Take screenshots. Animate. Make a video. Upload it online.",https://www.igdb.com/games/wedgie-simulator,1723075200.0,
341206,"{'id': 453022, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9pjy.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 32, 'name': 'Indie'}]",Malpractice Hospital,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Malpractice Hospital is a new take on the strategy simulation genre, that blends purposeful patient mismanagement and surgical treatment into one unique malpractice experience.",https://www.igdb.com/games/malpractice-hospital,1740960000.0,
152908,"{'id': 155305, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3bu1.jpg'}","[{'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}, {'id': 33, 'name': 'Arcade'}]",Hot Air,"[{'id': 82, 'name': 'Web browser'}]",Use your fan to blow a balloon safely through each trap filled environment.,https://www.igdb.com/games/hot-air,1133827200.0,"[{'id': 312018, 'company': {'id': 15443, 'name': 'Nitrome'}}]"
326720,"{'id': 429284, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co978k.jpg'}","[{'id': 32, 'name': 'Indie'}]",Life The Game,"[{'id': 82, 'name': 'Web browser'}]","Life: The Game on Poki is the best way to experience an entire journey, from birth to death, in game form! From study dates to actual dates, play Life: The Game and see if your life is delightful or disastrous. This Life game features different minigames for each stage of your life. As of 2020, there are four new fun mini games: Burger Madness, Study Session, Travel Puzzles & Rainbow Melody. You can play Life: The Game for free, but your bad decisions might cost you your in-game survival! Join thousands of Life: The Game online players and cycle through tons of fun minigames!",https://www.igdb.com/games/life-the-game--2,1467244800.0,"[{'id': 301272, 'company': {'id': 60516, 'name': 'Ohmaigawd'}}]"
194478,,"[{'id': 34, 'name': 'Visual Novel'}]",Hara Katsu! 3: Kozukuri Business Haigyou no Kiki!?,,,https://www.igdb.com/games/hara-katsu-3-kozukuri-business-haigyou-no-kiki,,
294115,"{'id': 389519, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8cjz.jpg'}","[{'id': 32, 'name': 'Indie'}]",Lonely Tiny Spaceship,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","Lonely Tiny Spaceship is a single-player shooter with survival elements. Destroy hordes of enemies, extract resources from their debris and develop your ship to increase its firepower and survivability. This game is for fans of construction sets and bullet hell!",https://www.igdb.com/games/lonely-tiny-spaceship,1742774400.0,
149289,"{'id': 141438, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co314u.jpg'}","[{'id': 9, 'name': 'Puzzle'}]",Jigsaw,"[{'id': 82, 'name': 'Web browser'}]",A Flash-based jigsaw puzzle game featured on Gaia Online.,https://www.igdb.com/games/jigsaw--1,1161734400.0,"[{'id': 136159, 'company': {'id': 34203, 'name': 'Gaia Interactive'}}]"
1461,"{'id': 351579, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co7ja3.jpg'}","[{'id': 8, 'name': 'Platform'}, {'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}]",LocoRoco 2,"[{'id': 38, 'name': 'PlayStation Portable'}]","The LocoRoco are in danger again, the evil Moja have returned and this time they've brought with them a terrible song that sucks the life out of living things! The LocoRoco must once again save their planet - this time by making lots of sweet music. LocoRoco 2 is easy to play, instantly addictive and guaranteed to make you feel all warm and fuzzy while you hum along to the soundtrack! Explore 25 new stages, including hidden challenges, and meet a colourful cast of new characters. Enhance your LocoRoco through music and song, learning new actions to overcome the Moja. Perform new actions such as climbing inside shells to destroy thorns, jumping from grass blade to grass blade and swimming underwater. Expand your fun with six new mini games, including an Ad-hoc four player game.",https://www.igdb.com/games/locoroco-2,1227225600.0,"[{'id': 3905, 'company': {'id': 400, 'name': 'SCE Japan Studio'}}, {'id': 180912, 'company': {'id': 13634, 'name': 'Sony Computer Entertainment'}}]"
338693,"{'id': 459796, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9us4.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Wicked Seed,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Uncover the truth behind a monstrous invasion in this survival horror RPG.

Hybrid Combat System: Combine real-time actions like dodging and parrying with strategic turn-based attacks.

Rewarding Exploration: Discover hidden paths, solve optional puzzles, and find unique items that enhance your abilities.

Customization: Over 40 unlockable costumes and a variety of weapons and accessories to tailor your play style.",https://www.igdb.com/games/wicked-seed,1759190400.0,"[{'id': 314358, 'company': {'id': 62775, 'name': 'Dead Right Games'}}]"
78160,"{'id': 151823, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co395b.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}]",Mom Hid My Game!,"[{'id': 48, 'name': 'PlayStation 4'}, {'id': 37, 'name': 'Nintendo 3DS'}, {'id': 34, 'name': 'Android'}, {'id': 39, 'name': 'iOS'}, {'id': 137, 'name': 'New Nintendo 3DS'}, {'id': 130, 'name': 'Nintendo Switch'}]","It's gone! My game is lost! Take back to hunting for consoles hidden by Mom!
Let's find the game console Mom hid!
Is it inside the chest or on the shelf? Could it be under the sofa, too?
Where is it!?
Find the 'game' in each level using various items!
An easy-going and funny escape game awaits!",https://www.igdb.com/games/mom-hid-my-game,1472083200.0,"[{'id': 59075, 'company': {'id': 14066, 'name': 'Hap inc.'}}, {'id': 129288, 'company': {'id': 1281, 'name': 'Kemco'}}, {'id': 138543, 'company': {'id': 1281, 'name': 'Kemco'}}]"
57077,"{'id': 100554, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co25l6.jpg'}",,Bonk.io,"[{'id': 82, 'name': 'Web browser'}]",A multiplayer browser game where the objective is to knock all of the opponents off the edge of the screen and be the last man standing.,https://www.igdb.com/games/bonk-dot-io,1460073600.0,
247567,"{'id': 381633, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co86gx.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 8, 'name': 'Platform'}, {'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}]",Funko Fusion,"[{'id': 169, 'name': 'Xbox Series X|S'}, {'id': 48, 'name': 'PlayStation 4'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 167, 'name': 'PlayStation 5'}, {'id': 130, 'name': 'Nintendo Switch'}]","Funko Fusion is a third-person action game that’s all about celebrating fandom. Play with some of your favorite characters from across TV, movies, games, and comics, and explore handcrafted worlds inspired by Jurassic World, Back to the Future, JAWS, The Thing, Chucky, Battlestar Galactica, Hot Fuzz, The Umbrella Academy, Five Nights at Freddy’s, Masters of the Universe, Invincible, and many more!",https://www.igdb.com/games/funko-fusion,1726185600.0,"[{'id': 278085, 'company': {'id': 47034, 'name': '10:10 Games'}}, {'id': 282554, 'company': {'id': 27084, 'name': 'Universal Studios'}}]"
100158,"{'id': 220532, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co4q5w.jpg'}","[{'id': 34, 'name': 'Visual Novel'}]",Tales of Fandom Vol. 1: Cress Version,"[{'id': 7, 'name': 'PlayStation'}]","Tales of Fandom Vol. 1 is a compilation game for the Sony PlayStation. It includes gameplay that features characters and elements from Tales of Phantasia, Tales of Destiny, and Tales of Eternia. The game is set up as an adventure game with actual gameplay elements to explore and unlock extra bits. Some elements in the game include exploring, playing a puzzle game like the Craymel Lab, a scene maker where characters can play out a created scenario, and an extensive gallery. It was released on January 31, 2002 and only sold in Japan.",https://www.igdb.com/games/tales-of-fandom-vol-1-cress-version,1012435200.0,"[{'id': 236827, 'company': {'id': 263, 'name': 'Namco'}}]"
79708,"{'id': 272448, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5u80.jpg'}","[{'id': 7, 'name': 'Music'}, {'id': 9, 'name': 'Puzzle'}, {'id': 33, 'name': 'Arcade'}]",Dance Dance Revolution 4thMix,"[{'id': 52, 'name': 'Arcade'}, {'id': 7, 'name': 'PlayStation'}]","Dance Dance Revolution 4thMix, or 4thMix, is the 4th game in the main Dance Dance Revolution series of music video games. It was released as an arcade game by Konami on August 24, 2000. Although only officially released in Japan, units exist worldwide. 4thMix features 136 songs, 49 of which are new to this mix. Twelve of the songs are initially hidden and must be unlocked by the arcade operator. 12 songs are unlockable in 4th Mix Plus, giving them 150 songs in total. In DDR 4th Mix, new songs that first appears in DDR 3rd Mix Plus, DDR 3rd Mix Korea and DDR Solo appears in this mix.

The home version of 4thMix was released in Japan on March 15, 2001, for the Sony PlayStation console. It contains 55 songs, including 3 from Dance Dance Revolution 3rdMix (which were not present in the home version of that version) and six hidden songs: one from 4thMix Plus and one as preview songs for the next arcade version, Dance Dance Revolution 5thMix. The game also features the 6-panel mode, branded as Solo Mode.",https://www.igdb.com/games/dance-dance-revolution-4thmix,967075200.0,"[{'id': 122178, 'company': {'id': 129, 'name': 'Konami'}}, {'id': 122179, 'company': {'id': 159, 'name': 'Konami Computer Entertainment Tokyo'}}]"
46082,"{'id': 183630, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3xou.jpg'}","[{'id': 4, 'name': 'Fighting'}]",Rakugaki Showtime,"[{'id': 9, 'name': 'PlayStation 3'}, {'id': 7, 'name': 'PlayStation'}, {'id': 38, 'name': 'PlayStation Portable'}]",Rakugaki Showtime is a game along the same vein as Poitter's Point (also known as Poy Poy) where in you try to defeat the opponents by throwing things at them.,https://www.igdb.com/games/rakugaki-showtime,933206400.0,"[{'id': 178931, 'company': {'id': 26323, 'name': 'Enix'}}, {'id': 334680, 'company': {'id': 861, 'name': 'Treasure'}}, {'id': 334681, 'company': {'id': 26, 'name': 'Square Enix'}}]"
38461,"{'id': 400470, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8l06.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}]",Last Ranker,"[{'id': 38, 'name': 'PlayStation Portable'}]","Last Ranker is a Role-Playing game, developed by Image Epoch and published by Capcom, which was released in Japan in 2010.This game's main objective is to raise up your ranker level to the top until
you became the Last Ranker as title said.You raised your ranks by doing
quests and battling/dueling other rankers. So you may find,that most of your
time is used up to doing quests and dueling other rankers.",https://www.igdb.com/games/last-ranker,1279152000.0,"[{'id': 166234, 'company': {'id': 2092, 'name': 'Imageepoch'}}, {'id': 168816, 'company': {'id': 3630, 'name': 'Capcom Japan'}}, {'id': 168817, 'company': {'id': 37, 'name': 'Capcom'}}]"
323358,"{'id': 423847, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co931j.jpg'}",,Ninja Rinseout,"[{'id': 82, 'name': 'Web browser'}]",Use stealth and other ninja skills to rescue the princess.,https://www.igdb.com/games/ninja-rinseout,,"[{'id': 297117, 'company': {'id': 8254, 'name': 'One More Level'}}]"
128158,"{'id': 190573, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co431p.jpg'}","[{'id': 32, 'name': 'Indie'}]",The Artefacts lost in the Galaxy,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","You must find information about the stations infected by the extraterrestrials. You can kill the enemy, but also destroy annoying objects, push them, or use them to pass an obstacle. To succeed in your mission, you own a percussion gun and a fusion rifle.",https://www.igdb.com/games/the-artefacts-lost-in-the-galaxy,1577318400.0,
39461,"{'id': 93051, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1zsr.jpg'}","[{'id': 33, 'name': 'Arcade'}]",Waku-waku Sonic Patrol Car,"[{'id': 52, 'name': 'Arcade'}]","Waku Waku Sonic Patrol Car is a children ride released on December 1991 exclusively in Japan. The arcade ride is part of Sega's ""Wakuwaku"" line and features Sonic the Hedgehog playing the role of a police officer, patrolling the streets of a city and keeping it safe from Dr. Eggman. Both Japanese and English versions of the ride exists, though the English version was not exported to other countries and was likely used in areas with a large number of visiting English speaking tourists.",https://www.igdb.com/games/waku-waku-sonic-patrol-car,694137600.0,"[{'id': 52330, 'company': {'id': 6002, 'name': 'SEGA AM1'}}]"
223461,"{'id': 266859, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5pwr.jpg'}","[{'id': 5, 'name': 'Shooter'}]",Goreagulation,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Deposited into a labyrinth of flesh and metal, you see things others won't believe, experience horrors beyond ordinary comprehension, and witness impossibilities that drive lesser men mad. Only one directive remains evident in your mind - Ascend the Spire. Destroy the Eye.",https://www.igdb.com/games/goreagulation,1666828800.0,
32165,,"[{'id': 32, 'name': 'Indie'}]",Puzzle Nebula,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Puzzle Nebula is a mind-bending puzzle game set in the far corners of space.,https://www.igdb.com/games/puzzle-nebula,1467676800.0,
321318,,,Immortal Souls: Dark Crusade,"[{'id': 82, 'name': 'Web browser'}]","In this action RPG game you try to destroy the monsters of the underworld. You can use various attacks, which come together to form chains. This causes that their power multiplies.",https://www.igdb.com/games/immortal-souls-dark-crusade,1312848000.0,
132019,"{'id': 173946, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3q7u.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 31, 'name': 'Adventure'}]",Northern Tale 5: Revival,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Ragnar - the fearless leader of the Vikings, fell in battle with Evil. But this is not the end! The Scandinavian God Odin decided to return to him not only life, but also youth. Forward to meet new adventures!",https://www.igdb.com/games/northern-tale-5-revival,1585526400.0,"[{'id': 158157, 'company': {'id': 21789, 'name': 'Whiterra'}}, {'id': 158158, 'company': {'id': 21788, 'name': 'Qumaron'}}]"
111248,"{'id': 102046, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co26qm.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 32, 'name': 'Indie'}]",Lost in Vivo,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",A horror game about claustrophobia. During a storm your service dog is forced down a broken sewer drain. You find the nearest sewer entrance and run in after it. Along the way you will meet others that are also stricken by abnormal or psychological fear.,https://www.igdb.com/games/lost-in-vivo,1541376000.0,"[{'id': 94197, 'company': {'id': 24694, 'name': 'KIRA'}}]"
141708,"{'id': 122723, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2moz.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 31, 'name': 'Adventure'}]",Sirwood,"[{'id': 26, 'name': 'ZX Spectrum'}, {'id': 13, 'name': 'DOS'}, {'id': 25, 'name': 'Amstrad CPC'}, {'id': 154, 'name': 'Amstrad PCW'}, {'id': 27, 'name': 'MSX'}]",,https://www.igdb.com/games/sirwood,662601600.0,"[{'id': 114912, 'company': {'id': 12865, 'name': 'Opera Soft'}}]"
169227,"{'id': 177727, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3t4v.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}, {'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}]",Fantastic Contraption Classic 1 & 2,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","The original physics building game is now on PC! Use minimal tools to build an infinite variety of puzzle-solving machines. Featuring over 70 THOUSAND user-generated levels, and includes the sequel Fantastic Contraption Classic 2!",https://www.igdb.com/games/fantastic-contraption-classic-1-and-2,1221523200.0,"[{'id': 148207, 'company': {'id': 8104, 'name': 'Northway Games'}}]"
141276,"{'id': 120708, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2l50.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",The Shop of Good Memories,"[{'id': 82, 'name': 'Web browser'}, {'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","The Shop of Good Memories was made for advxjam based on the theme ""a good time"". Take a look around the shop, browse some memories, and leave one of your own if you like.",https://www.igdb.com/games/the-shop-of-good-memories,1606521600.0,"[{'id': 113887, 'company': {'id': 25026, 'name': 'npckc'}}]"
90255,"{'id': 117480, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2inc.jpg'}","[{'id': 9, 'name': 'Puzzle'}, {'id': 15, 'name': 'Strategy'}, {'id': 32, 'name': 'Indie'}, {'id': 35, 'name': 'Card & Board Game'}]",SpellKeeper,"[{'id': 34, 'name': 'Android'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 39, 'name': 'iOS'}, {'id': 14, 'name': 'Mac'}, {'id': 130, 'name': 'Nintendo Switch'}]","SpellKeeper is a unique logic game with dozens of challenging puzzles and beautifully hand-drawn graphics.
Take on the role of the Chosen One and save butterflies trapped in magic cocoons. Challenge your brain and free all the butterflies!",https://www.igdb.com/games/spellkeeper,1522713600.0,"[{'id': 75529, 'company': {'id': 18504, 'name': 'Studio Gier'}}, {'id': 75530, 'company': {'id': 18505, 'name': 'Silesia Games'}}]"
334847,"{'id': 443795, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9ifn.jpg'}","[{'id': 5, 'name': 'Shooter'}]",Heart Of Evil: Source,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",A port of Heart Of Evil to the Source engine with new features like aiming down iron sights.,https://www.igdb.com/games/heart-of-evil-source,1210377600.0,
340426,"{'id': 470992, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/coa3f4.jpg'}","[{'id': 31, 'name': 'Adventure'}]",Hello Stranger,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]",An FMV psychological horror-thriller. A man gets trapped in his home by a hacker who forces him to play three games to survive. You must play these games and make choices that determine his fate.,https://www.igdb.com/games/hello-stranger,1748476800.0,"[{'id': 328982, 'company': {'id': 65280, 'name': 'PRM Games'}}]"
74094,"{'id': 456397, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9s5p.jpg'}","[{'id': 15, 'name': 'Strategy'}, {'id': 16, 'name': 'Turn-based strategy (TBS)'}, {'id': 24, 'name': 'Tactical'}]",Admiral: Sea Battles,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Admiral: Sea Battles is a turn-based strategy game of naval warfare in the great Age of Sail. It was developed by Meridian'93 and published by Megamedia on September 30, 1996. Admiral: Sea Battles became the first commercial video game of independent Ukraine.",https://www.igdb.com/games/admiral-sea-battles,844041600.0,"[{'id': 319625, 'company': {'id': 25488, 'name': ""Meridian'93""}}, {'id': 319626, 'company': {'id': 3402, 'name': 'Megamedia'}}]"
75691,"{'id': 166214, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3k92.jpg'}",,Injustice 2: Fighter Pack 3,"[{'id': 48, 'name': 'PlayStation 4'}, {'id': 49, 'name': 'Xbox One'}]","The three new characters revealed for the new pack are Atom, Enchantress, and the Teenage Mutant Ninja Turtles!",https://www.igdb.com/games/injustice-2-fighter-pack-3,1513036800.0,
173377,"{'id': 250026, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5cx6.jpg'}","[{'id': 15, 'name': 'Strategy'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Daggan,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",A sexy furry game where you reproduce to make big armies and build cities.,https://www.igdb.com/games/daggan,,
